id,position
22918,108
22925,72
22932,72
22939,72
22946,72
22953,72
22960,72
22967,108
22974,72
22981,108
22988,72
22995,144
23002,72
23009,72
23016,72
23023,72
23030,72
23037,72
23044,72
23051,110
23058,72
23065,72
23072,110
23079,72
23086,72
23093,72
23100,72
23107,72
23114,72
23121,144
23128,72
23135,72
23142,72
23149,110
23156,121
23163,95
23170,72
23177,139
23184,119
23191,119
23198,72
23205,72
23212,110
23219,72
23226,108
23233,95
23240,72
23247,72
23254,72
23261,72
23268,110
23275,72
23282,72
23289,72
23296,139
23303,110
23310,72
23317,72
23324,110
23331,110
23338,72
23345,72
23352,72
23359,72
23366,104
23373,110
23380,72
23387,110
23394,72
23401,72
23408,72
23415,72
23422,72
23429,72
23436,72
23443,128
23450,119
23457,104
23464,113
23471,72
23478,104
23485,113
23492,104
23499,104
23506,104
23513,104
23520,104
23527,104
23534,108
23541,108
23548,113
23555,108
23562,113
23569,113
23576,104
23583,113
23590,121
23597,113
23604,113
23611,113
23618,113
23625,113
23632,108
23639,113
23646,108
23653,113
23660,113
23667,113
23674,113
23681,113
23688,108
23695,113
23702,113
23709,113
23716,104
23723,104
23730,113
23737,113
23744,109
23751,104
23758,117
23765,104
23772,104
23779,113
23786,113
23793,93
23800,113
23807,113
23814,117
23821,95
23828,113
23835,113
23842,104
23849,104
23856,113
23863,113
23870,113
23877,110
23884,121
23891,104
23898,113
23905,104
23912,144
23919,72
23926,161
23933,144
23940,104
23947,117
23954,104
23961,113
23968,113
23975,109
23982,104
23989,113
23996,72
24003,113
24010,113
24017,113
24024,113
24031,104
24038,113
24045,119
24052,104
24059,113
24066,76
24073,72
24080,121
24087,113
24094,72
24101,104
24108,128
24115,113
24122,104
24129,113
24136,139
24143,132
24150,72
24157,121
24164,144
24171,119
24178,139
24185,108
24192,132
24199,128
24206,72
24213,139
24220,144
24227,104
24234,104
24241,139
24248,119
24255,119
24262,119
24269,121
24276,139
24283,139
24290,139
24297,139
24304,117
24311,139
24318,139
24325,144
24332,139
24339,139
24346,139
24353,104
24360,113
24367,113
24374,113
24381,93
24388,72
24395,72
24402,113
24409,94
24416,113
24423,113
24430,113
24437,113
24444,113
24451,93
24458,104
24465,113
24472,82
24479,113
24486,113
24493,104
24500,113
24507,93
24514,94
24521,113
24528,82
24535,121
24542,104
24549,113
24556,108
24563,108
24570,113
24577,104
24584,104
24591,113
24598,82
24605,113
24612,113
24619,113
24626,93
24633,113
24640,113
24647,113
24654,113
24661,113
24668,113
24675,113
24682,104
24689,113
24696,113
24703,113
24710,113
24717,82
24724,93
24731,113
24738,113
24745,113
24752,113
24759,113
24766,94
24773,108
24780,108
24787,113
24794,108
24801,108
24808,113
24815,108
24822,108
24829,108
24836,104
24843,108
24850,113
24857,110
24864,110
24871,113
24878,104
24885,113
24892,104
24899,110
24906,113
24913,110
24920,113
24927,94
24934,104
24941,113
24948,113
24955,113
24962,113
24969,108
24976,113
24983,128
24990,74
24997,117
25004,104
25011,139
25018,108
25025,108
25032,121
25039,113
25046,121
25053,104
25060,104
25067,113
25074,113
25081,104
25088,117
25095,113
25102,113
25109,104
25116,117
25123,119
25130,139
25137,121
25144,104
25151,94
25158,113
25165,113
25172,108
25179,113
25186,104
25193,117
25200,113
25207,104
25214,104
25221,104
25228,113
25235,104
25242,119
25249,119
25256,104
25263,119
25270,132
25277,121
25284,121
25291,113
25298,117
25305,72
25312,-87
25319,113
25326,113
25333,113
25340,113
25347,110
25354,113
25361,72
25368,72
25375,113
25382,108
25389,113
25396,94
25403,93
25410,113
25417,113
25424,72
25431,119
25438,113
25445,113
25452,113
25459,113
25466,113
25473,113
25480,93
25487,139
25494,113
25501,128
25508,113
25515,117
25522,82
25529,128
25536,139
25543,104
25550,72
25557,113
25564,139
25571,128
25578,70
25585,113
25592,128
25599,144
25606,144
25613,144
25620,128
25627,113
25634,104
25641,109
25648,113
25655,113
25662,139
25669,113
25676,110
25683,128
25690,128
25697,128
25704,69
25711,70
25718,76
25725,139
25732,113
25739,113
25746,104
25753,117
25760,117
25767,117
25774,-176
25781,104
25788,104
25795,119
25802,104
25809,132
25816,139
25823,145
25830,144
25837,198
25844,-176
25851,144
25858,104
25865,104
25872,139
25879,104
25886,-176
25893,128
25900,145
25907,144
25914,104
25921,110
25928,139
25935,139
25942,144
25949,198
25956,145
25963,139
25970,113
25977,104
25984,110
25991,104
25998,110
26005,139
26012,139
26019,144
26026,144
26033,110
26040,104
26047,108
26054,117
26061,128
26068,128
26075,139
26082,93
26089,113
26096,108
26103,139
26110,139
26117,139
26124,144
26131,132
26138,139
26145,144
26152,128
26159,104
26166,104
26173,104
26180,128
26187,139
26194,128
26201,139
26208,104
26215,104
26222,139
26229,139
26236,139
26243,128
26250,128
26257,139
26264,113
26271,121
26278,121
26285,139
26292,117
26299,104
26306,104
26313,104
26320,145
26327,108
26334,104
26341,113
26348,139
26355,139
26362,113
26369,104
26376,113
26383,128
26390,119
26397,113
26404,113
26411,113
26418,104
26425,110
26432,121
26439,93
26446,113
26453,113
26460,108
26467,113
26474,113
26481,113
26488,108
26495,113
26502,113
26509,113
26516,94
26523,113
26530,108
26537,108
26544,117
26551,121
26558,113
26565,113
26572,113
26579,104
26586,104
26593,110
26600,104
26607,113
26614,104
26621,113
26628,113
26635,113
26642,113
26649,113
26656,113
26663,113
26670,113
26677,108
26684,113
26691,104
26698,110
26705,110
26712,113
26719,113
26726,113
26733,113
26740,108
26747,113
26754,93
26761,113
26768,113
26775,93
26782,113
26789,113
26796,104
26803,113
26810,113
26817,113
26824,113
26831,113
26838,113
26845,113
26852,104
26859,113
26866,113
26873,94
26880,113
26887,113
26894,113
26901,113
26908,108
26915,113
26922,113
26929,113
26936,108
26943,94
26950,113
26957,109
26964,121
26971,113
26978,113
26985,113
26992,113
26999,113
27006,94
27013,104
27020,113
27027,108
27034,108
27041,117
27048,117
27055,119
27062,121
27069,104
27076,113
27083,117
27090,113
27097,121
27104,117
27111,108
27118,104
27125,117
27132,113
27139,113
27146,113
27153,104
27160,104
27167,108
27174,113
27181,113
27188,113
27195,113
27202,113
27209,113
27216,113
27223,104
27230,113
27237,113
27244,113
27251,113
27258,104
27265,113
27272,113
27279,121
27286,110
27293,104
27300,110
27307,104
27314,104
27321,72
27328,72
27335,104
27342,119
27349,139
27356,113
27363,139
27370,104
27377,113
27384,113
27391,113
27398,110
27405,121
27412,113
27419,72
27426,113
27433,117
27440,113
27447,104
27454,113
27461,113
27468,113
27475,104
27482,-201
27489,-128
27496,104
27503,113
27510,-123
27517,104
27524,108
27531,119
27538,109
27545,113
27552,139
27559,139
27566,113
27573,121
27580,117
27587,104
27594,121
27601,143
27608,143
27615,113
27622,-201
27629,104
27636,104
27643,119
27650,104
27657,104
27664,117
27671,119
27678,132
27685,104
27692,113
27699,139
27706,128
27713,94
27720,94
27727,104
27734,113
27741,104
27748,113
27755,113
27762,113
27769,113
27776,113
27783,113
27790,104
27797,113
27804,113
27811,82
27818,113
27825,72
27832,139
27839,104
27846,104
27853,117
27860,132
27867,72
27874,113
27881,144
27888,104
27895,113
27902,119
27909,119
27916,128
27923,104
27930,104
27937,132
27944,132
27951,93
27958,104
27965,117
27972,132
27979,128
27986,132
27993,121
28000,128
28007,113
28014,121
28021,117
28028,104
28035,119
28042,94
28049,113
28056,117
28063,132
28070,113
28077,104
28084,104
28091,121
28098,104
28105,110
28112,104
28119,104
28126,121
28133,104
28140,121
28147,104
28154,128
28161,104
28168,72
28175,104
28182,144
28189,144
28196,113
28203,104
28210,104
28217,121
28224,121
28231,128
28238,104
28245,113
28252,113
28259,113
28266,117
28273,104
28280,104
28287,128
28294,139
28301,145
28308,117
28315,108
28322,117
28329,104
28336,109
28343,104
28350,72
28357,72
28364,72
28371,72
28378,84
28385,104
28392,110
28399,110
28406,104
28413,139
28420,139
28427,104
28434,104
28441,121
28448,121
28455,104
28462,110
28469,104
28476,104
28483,110
28490,110
28497,104
28504,104
28511,104
28518,132
28525,104
28532,121
28539,121
28546,113
28553,104
28560,121
28567,108
28574,113
28581,132
28588,113
28595,132
28602,139
28609,139
28616,132
28623,139
28630,113
28637,117
28644,121
28651,121
28658,121
28665,121
28672,121
28679,198
28686,121
28693,119
28700,132
28707,144
28714,117
28721,117
28728,121
28735,113
28742,113
28749,132
28756,121
28763,144
28770,121
28777,121
28784,132
28791,121
28798,132
28805,117
28812,121
28819,108
28826,108
28833,121
28840,121
28847,113
28854,183
28861,117
28868,113
28875,132
28882,117
28889,132
28896,109
28903,113
28910,108
28917,121
28924,139
28931,144
28938,132
28945,119
28952,113
28959,117
28966,104
28973,108
28980,113
28987,113
28994,113
29001,104
29008,113
29015,119
29022,113
29029,113
29036,113
29043,113
29050,104
29057,104
29064,104
29071,113
29078,113
29085,104
29092,132
29099,119
29106,121
29113,121
29120,113
29127,113
29134,104
29141,113
29148,119
29155,132
29162,121
29169,139
29176,104
29183,104
29190,104
29197,121
29204,121
29211,113
29218,104
29225,110
29232,104
29239,113
29246,104
29253,104
29260,93
29267,139
29274,132
29281,110
29288,128
29295,128
29302,128
29309,132
29316,117
29323,104
29330,104
29337,113
29344,104
29351,128
29358,104
29365,104
29372,104
29379,104
29386,113
29393,72
29400,113
29407,144
29414,108
29421,72
29428,72
29435,139
29442,139
29449,139
29456,117
29463,119
29470,132
29477,117
29484,139
29491,72
29498,72
29505,72
29512,72
29519,110
29526,72
29533,110
29540,139
29547,104
29554,104
29561,113
29568,113
29575,113
29582,104
29589,139
29596,132
29603,183
29610,139
29617,143
29624,128
29631,104
29638,139
29645,139
29652,110
29659,121
29666,119
29673,139
29680,121
29687,139
29694,119
29701,139
29708,183
29715,128
29722,119
29729,110
29736,104
29743,104
29750,84
29757,113
29764,113
29771,121
29778,113
29785,113
29792,113
29799,108
29806,108
29813,117
29820,113
29827,113
29834,113
29841,113
29848,113
29855,113
29862,113
29869,104
29876,113
29883,113
29890,113
29897,113
29904,113
29911,113
29918,113
29925,113
29932,108
29939,94
29946,113
29953,108
29960,113
29967,113
29974,113
29981,113
29988,113
29995,121
30002,93
30009,113
30016,104
30023,113
30030,113
30037,113
30044,104
30051,104
30058,94
30065,113
30072,93
30079,113
30086,113
30093,104
30100,113
30107,113
30114,113
30121,113
30128,113
30135,121
30142,121
30149,108
30156,113
30163,113
30170,113
30177,113
30184,108
30191,108
30198,113
30205,113
30212,113
30219,113
30226,108
30233,108
30240,108
30247,113
30254,108
30261,113
30268,113
30275,113
30282,113
30289,113
30296,113
30303,113
30310,113
30317,113
30324,113
30331,113
30338,93
30345,113
30352,104
30359,113
30366,108
30373,113
30380,113
30387,113
30394,104
30401,121
30408,113
30415,104
30422,113
30429,117
30436,104
30443,104
30450,113
30457,93
30464,132
30471,113
30478,104
30485,113
30492,139
30499,113
30506,104
30513,113
30520,113
30527,113
30534,104
30541,121
30548,104
30555,113
30562,113
30569,113
30576,113
30583,113
30590,113
30597,104
30604,104
30611,104
30618,128
30625,104
30632,121
30639,104
30646,72
30653,132
30660,113
30667,93
30674,104
30681,113
30688,132
30695,104
30702,104
30709,113
30716,113
30723,104
30730,113
30737,104
30744,104
30751,104
30758,104
30765,104
30772,72
30779,104
30786,104
30793,113
30800,93
30807,113
30814,113
30821,113
30828,113
30835,113
30842,113
30849,113
30856,113
30863,93
30870,113
30877,113
30884,113
30891,108
30898,104
30905,104
30912,113
30919,82
30926,113
30933,110
30940,104
30947,113
30954,104
30961,104
30968,93
30975,113
30982,113
30989,113
30996,113
31003,113
31010,113
31017,108
31024,113
31031,113
31038,113
31045,113
31052,108
31059,113
31066,121
31073,121
31080,113
31087,113
31094,113
31101,113
31108,113
31115,108
31122,113
31129,113
31136,113
31143,110
31150,113
31157,113
31164,113
31171,104
31178,113
31185,113
31192,104
31199,119
31206,132
31213,132
31220,104
31227,128
31234,104
31241,117
31248,117
31255,139
31262,128
31269,128
31276,128
31283,121
31290,121
31297,121
31304,145
31311,132
31318,121
31325,119
31332,183
31339,104
31346,119
31353,144
31360,119
31367,104
31374,121
31381,121
31388,121
31395,121
31402,121
31409,121
31416,113
31423,121
31430,113
31437,121
31444,132
31451,119
31458,117
31465,121
31472,110
31479,113
31486,132
31493,132
31500,121
31507,117
31514,104
31521,104
31528,113
31535,110
31542,139
31549,139
31556,113
31563,108
31570,113
31577,121
31584,113
31591,121
31598,113
31605,110
31612,104
31619,93
31626,104
31633,104
31640,113
31647,104
31654,113
31661,113
31668,104
31675,117
31682,128
31689,113
31696,104
31703,104
31710,104
31717,108
31724,108
31731,139
31738,72
31745,113
31752,113
31759,72
31766,119
31773,104
31780,93
31787,104
31794,119
31801,113
31808,110
31815,104
31822,121
31829,121
31836,121
31843,104
31850,104
31857,113
31864,113
31871,113
31878,104
31885,104
31892,104
31899,72
31906,72
31913,72
31920,113
31927,108
31934,104
31941,113
31948,113
31955,82
31962,82
31969,82
31976,113
31983,113
31990,113
31997,74
32004,113
32011,113
32018,74
32025,74
32032,113
32039,113
32046,113
32053,113
32060,93
32067,74
32074,113
32081,84
32088,113
32095,113
32102,113
32109,113
32116,113
32123,113
32130,113
32137,82
32144,113
32151,113
32158,108
32165,113
32172,113
32179,113
32186,74
32193,74
32200,113
32207,113
32214,93
32221,113
32228,113
32235,108
32242,108
32249,113
32256,113
32263,113
32270,113
32277,113
32284,113
32291,113
32298,94
32305,72
32312,72
32319,88
32326,82
32333,72
32340,110
32347,72
32354,72
32361,72
32368,113
32375,113
32382,72
32389,95
32396,104
32403,113
32410,113
32417,113
32424,113
32431,108
32438,113
32445,121
32452,72
32459,72
32466,72
32473,118
32480,113
32487,108
32494,94
32501,93
32508,93
32515,94
32522,94
32529,95
32536,72
32543,108
32550,95
32557,72
32564,117
32571,72
32578,72
32585,94
32592,82
32599,72
32606,118
32613,72
32620,72
32627,72
32634,72
32641,72
32648,72
32655,109
32662,113
32669,117
32676,108
32683,94
32690,94
32697,88
32704,113
32711,113
32718,113
32725,82
32732,113
32739,104
32746,72
32753,113
32760,113
32767,72
32774,118
32781,113
32788,72
32795,72
32802,87
32809,113
32816,113
32823,108
32830,108
32837,72
32844,113
32851,113
32858,113
32865,113
32872,113
32879,88
32886,72
32893,113
32900,113
32907,113
32914,117
32921,72
32928,113
32935,113
32942,113
32949,72
32956,144
32963,144
32970,104
32977,104
32984,110
32991,104
32998,113
33005,104
33012,110
33019,104
33026,113
33033,113
33040,113
33047,72
33054,107
33061,113
33068,113
33075,113
33082,108
33089,108
33096,72
33103,72
33110,113
33117,72
33124,113
33131,119
33138,95
33145,72
33152,82
33159,82
33166,82
33173,104
33180,72
33187,72
33194,113
33201,113
33208,113
33215,95
33222,118
33229,118
33236,113
33243,108
